date,int_hour,subsistema,load_mwh,is_outlier
2020-01-01,0,Sudeste/Centro-Oeste,33108,False
2020-01-01,1,Sudeste/Centro-Oeste,33368,False
2020-01-01,2,Sudeste/Centro-Oeste,33040,False
2020-01-01,3,Sudeste/Centro-Oeste,32399,False
2020-01-01,4,Sudeste/Centro-Oeste,31776,False
2020-01-01,5,Sudeste/Centro-Oeste,30001,False
2020-01-01,6,Sudeste/Centro-Oeste,28781,False
2020-01-01,7,Sudeste/Centro-Oeste,29278,False
2020-01-01,8,Sudeste/Centro-Oeste,30105,False
2020-01-01,9,Sudeste/Centro-Oeste,30934,False
2020-01-01,10,Sudeste/Centro-Oeste,31801,False
2020-01-01,11,Sudeste/Centro-Oeste,32206,False
2020-01-01,12,Sudeste/Centro-Oeste,32063,False
2020-01-01,13,Sudeste/Centro-Oeste,31664,False
2020-01-01,14,Sudeste/Centro-Oeste,31575,False
2020-01-01,15,Sudeste/Centro-Oeste,31684,False
2020-01-01,16,Sudeste/Centro-Oeste,32204,False
2020-01-01,17,Sudeste/Centro-Oeste,32976,False
2020-01-01,18,Sudeste/Centro-Oeste,34888,False
2020-01-01,19,Sudeste/Centro-Oeste,38572,False
2020-01-01,20,Sudeste/Centro-Oeste,39314,False
2020-01-01,21,Sudeste/Centro-Oeste,39236,False
2020-01-01,22,Sudeste/Centro-Oeste,38624,False
2020-01-01,23,Sudeste/Centro-Oeste,37077,False
2020-01-02,0,Sudeste/Centro-Oeste,35407,False
2020-01-02,1,Sudeste/Centro-Oeste,33977,False
2020-01-02,2,Sudeste/Centro-Oeste,33052,False
2020-01-02,3,Sudeste/Centro-Oeste,32446,False
2020-01-02,4,Sudeste/Centro-Oeste,32342,False
2020-01-02,5,Sudeste/Centro-Oeste,32196,False
2020-01-02,6,Sudeste/Centro-Oeste,32652,False
2020-01-02,7,Sudeste/Centro-Oeste,35120,False
2020-01-02,8,Sudeste/Centro-Oeste,37660,False
2020-01-02,9,Sudeste/Centro-Oeste,39240,False
2020-01-02,10,Sudeste/Centro-Oeste,40457,False
2020-01-02,11,Sudeste/Centro-Oeste,40774,False
2020-01-02,12,Sudeste/Centro-Oeste,41057,False
2020-01-02,13,Sudeste/Centro-Oeste,41891,False
2020-01-02,14,Sudeste/Centro-Oeste,42083,False
2020-01-02,15,Sudeste/Centro-Oeste,41993,False
2020-01-02,16,Sudeste/Centro-Oeste,41817,False
2020-01-02,17,Sudeste/Centro-Oeste,40584,False
2020-01-02,18,Sudeste/Centro-Oeste,40620,False
2020-01-02,19,Sudeste/Centro-Oeste,42300,False
2020-01-02,20,Sudeste/Centro-Oeste,42352,False
2020-01-02,21,Sudeste/Centro-Oeste,41956,False
2020-01-02,22,Sudeste/Centro-Oeste,40455,False
2020-01-02,23,Sudeste/Centro-Oeste,38152,False
2020-01-03,0,Sudeste/Centro-Oeste,36263,False
2020-01-03,1,Sudeste/Centro-Oeste,34304,False
2020-01-03,2,Sudeste/Centro-Oeste,33134,False
2020-01-03,3,Sudeste/Centro-Oeste,32537,False
2020-01-03,4,Sudeste/Centro-Oeste,32459,False
2020-01-03,5,Sudeste/Centro-Oeste,32284,False
2020-01-03,6,Sudeste/Centro-Oeste,32634,False
2020-01-03,7,Sudeste/Centro-Oeste,34887,False
2020-01-03,8,Sudeste/Centro-Oeste,37465,False
2020-01-03,9,Sudeste/Centro-Oeste,39175,False
2020-01-03,10,Sudeste/Centro-Oeste,40079,False
2020-01-03,11,Sudeste/Centro-Oeste,40126,False
2020-01-03,12,Sudeste/Centro-Oeste,39822,False
2020-01-03,13,Sudeste/Centro-Oeste,40465,False
2020-01-03,14,Sudeste/Centro-Oeste,40841,False
2020-01-03,15,Sudeste/Centro-Oeste,40768,False
2020-01-03,16,Sudeste/Centro-Oeste,40026,False
2020-01-03,17,Sudeste/Centro-Oeste,38835,False
2020-01-03,18,Sudeste/Centro-Oeste,38814,False
2020-01-03,19,Sudeste/Centro-Oeste,41402,False
2020-01-03,20,Sudeste/Centro-Oeste,41578,False
2020-01-03,21,Sudeste/Centro-Oeste,41016,False
2020-01-03,22,Sudeste/Centro-Oeste,39324,False
2020-01-03,23,Sudeste/Centro-Oeste,37145,False
2020-01-04,0,Sudeste/Centro-Oeste,34917,False
2020-01-04,1,Sudeste/Centro-Oeste,33223,False
2020-01-04,2,Sudeste/Centro-Oeste,32043,False
2020-01-04,3,Sudeste/Centro-Oeste,31370,False
2020-01-04,4,Sudeste/Centro-Oeste,31267,False
2020-01-04,5,Sudeste/Centro-Oeste,30657,False
2020-01-04,6,Sudeste/Centro-Oeste,30272,False
2020-01-04,7,Sudeste/Centro-Oeste,31707,False
2020-01-04,8,Sudeste/Centro-Oeste,33511,False
2020-01-04,9,Sudeste/Centro-Oeste,35035,False
2020-01-04,10,Sudeste/Centro-Oeste,35897,False
2020-01-04,11,Sudeste/Centro-Oeste,36165,False
2020-01-04,12,Sudeste/Centro-Oeste,36198,False
2020-01-04,13,Sudeste/Centro-Oeste,36032,False
2020-01-04,14,Sudeste/Centro-Oeste,36074,False
2020-01-04,15,Sudeste/Centro-Oeste,36212,False
2020-01-04,16,Sudeste/Centro-Oeste,36390,False
2020-01-04,17,Sudeste/Centro-Oeste,36543,False
2020-01-04,18,Sudeste/Centro-Oeste,38204,False
2020-01-04,19,Sudeste/Centro-Oeste,41138,False
2020-01-04,20,Sudeste/Centro-Oeste,40580,False
2020-01-04,21,Sudeste/Centro-Oeste,39104,False
2020-01-04,22,Sudeste/Centro-Oeste,37294,False
2020-01-04,23,Sudeste/Centro-Oeste,35321,False
2020-01-05,0,Sudeste/Centro-Oeste,33592,False
2020-01-05,1,Sudeste/Centro-Oeste,31921,False
2020-01-05,2,Sudeste/Centro-Oeste,30773,False
2020-01-05,3,Sudeste/Centro-Oeste,30000,False
2020-01-05,4,Sudeste/Centro-Oeste,29660,False
2020-01-05,5,Sudeste/Centro-Oeste,28726,False
2020-01-05,6,Sudeste/Centro-Oeste,27887,False
2020-01-05,7,Sudeste/Centro-Oeste,28542,False
2020-01-05,8,Sudeste/Centro-Oeste,29738,False
2020-01-05,9,Sudeste/Centro-Oeste,30951,False
2020-01-05,10,Sudeste/Centro-Oeste,31780,False
2020-01-05,11,Sudeste/Centro-Oeste,32397,False
2020-01-05,12,Sudeste/Centro-Oeste,32824,False
2020-01-05,13,Sudeste/Centro-Oeste,32745,False
2020-01-05,14,Sudeste/Centro-Oeste,32671,False
2020-01-05,15,Sudeste/Centro-Oeste,32904,False
2020-01-05,16,Sudeste/Centro-Oeste,33466,False
2020-01-05,17,Sudeste/Centro-Oeste,34677,False
2020-01-05,18,Sudeste/Centro-Oeste,36463,False
2020-01-05,19,Sudeste/Centro-Oeste,38798,False
2020-01-05,20,Sudeste/Centro-Oeste,38843,False
2020-01-05,21,Sudeste/Centro-Oeste,38124,False
2020-01-05,22,Sudeste/Centro-Oeste,36996,False
2020-01-05,23,Sudeste/Centro-Oeste,35150,False
2020-01-06,0,Sudeste/Centro-Oeste,32803,False
2020-01-06,1,Sudeste/Centro-Oeste,31421,False
2020-01-06,2,Sudeste/Centro-Oeste,30279,False
2020-01-06,3,Sudeste/Centro-Oeste,29774,False
2020-01-06,4,Sudeste/Centro-Oeste,29851,False
2020-01-06,5,Sudeste/Centro-Oeste,30143,False
2020-01-06,6,Sudeste/Centro-Oeste,31523,False
2020-01-06,7,Sudeste/Centro-Oeste,34817,False
2020-01-06,8,Sudeste/Centro-Oeste,38156,False
2020-01-06,9,Sudeste/Centro-Oeste,40534,False
2020-01-06,10,Sudeste/Centro-Oeste,41751,False
2020-01-06,11,Sudeste/Centro-Oeste,42172,False
2020-01-06,12,Sudeste/Centro-Oeste,42343,False
2020-01-06,13,Sudeste/Centro-Oeste,43609,False
2020-01-06,14,Sudeste/Centro-Oeste,44274,False
2020-01-06,15,Sudeste/Centro-Oeste,44403,False
2020-01-06,16,Sudeste/Centro-Oeste,44046,False
2020-01-06,17,Sudeste/Centro-Oeste,41720,False
2020-01-06,18,Sudeste/Centro-Oeste,40645,False
2020-01-06,19,Sudeste/Centro-Oeste,43664,False
2020-01-06,20,Sudeste/Centro-Oeste,44203,False
2020-01-06,21,Sudeste/Centro-Oeste,43940,False
2020-01-06,22,Sudeste/Centro-Oeste,42489,False
2020-01-06,23,Sudeste/Centro-Oeste,39886,False
2020-01-07,0,Sudeste/Centro-Oeste,37170,False
2020-01-07,1,Sudeste/Centro-Oeste,35070,False
2020-01-07,2,Sudeste/Centro-Oeste,34149,False
2020-01-07,3,Sudeste/Centro-Oeste,33506,False
2020-01-07,4,Sudeste/Centro-Oeste,33410,False
2020-01-07,5,Sudeste/Centro-Oeste,33191,False
2020-01-07,6,Sudeste/Centro-Oeste,34381,False
2020-01-07,7,Sudeste/Centro-Oeste,37722,False
2020-01-07,8,Sudeste/Centro-Oeste,41160,False
2020-01-07,9,Sudeste/Centro-Oeste,43430,False
2020-01-07,10,Sudeste/Centro-Oeste,44811,False
2020-01-07,11,Sudeste/Centro-Oeste,45019,False
2020-01-07,12,Sudeste/Centro-Oeste,44862,False
2020-01-07,13,Sudeste/Centro-Oeste,46388,False
2020-01-07,14,Sudeste/Centro-Oeste,47187,False
2020-01-07,15,Sudeste/Centro-Oeste,47295,False
2020-01-07,16,Sudeste/Centro-Oeste,46443,False
2020-01-07,17,Sudeste/Centro-Oeste,43663,False
2020-01-07,18,Sudeste/Centro-Oeste,42830,False
2020-01-07,19,Sudeste/Centro-Oeste,45205,False
2020-01-07,20,Sudeste/Centro-Oeste,45342,False
2020-01-07,21,Sudeste/Centro-Oeste,44891,False
2020-01-07,22,Sudeste/Centro-Oeste,43399,False
2020-01-07,23,Sudeste/Centro-Oeste,40893,False
2020-01-08,0,Sudeste/Centro-Oeste,38296,False
2020-01-08,1,Sudeste/Centro-Oeste,36540,False
2020-01-08,2,Sudeste/Centro-Oeste,35396,False
2020-01-08,3,Sudeste/Centro-Oeste,34782,False
2020-01-08,4,Sudeste/Centro-Oeste,34710,False
2020-01-08,5,Sudeste/Centro-Oeste,34647,False
2020-01-08,6,Sudeste/Centro-Oeste,35553,False
2020-01-08,7,Sudeste/Centro-Oeste,38637,False
2020-01-08,8,Sudeste/Centro-Oeste,41833,False
2020-01-08,9,Sudeste/Centro-Oeste,44001,False
2020-01-08,10,Sudeste/Centro-Oeste,45248,False
2020-01-08,11,Sudeste/Centro-Oeste,45362,False
2020-01-08,12,Sudeste/Centro-Oeste,45124,False
2020-01-08,13,Sudeste/Centro-Oeste,46367,False
2020-01-08,14,Sudeste/Centro-Oeste,47059,False
2020-01-08,15,Sudeste/Centro-Oeste,46994,False
2020-01-08,16,Sudeste/Centro-Oeste,46184,False
2020-01-08,17,Sudeste/Centro-Oeste,43431,False
2020-01-08,18,Sudeste/Centro-Oeste,42841,False
2020-01-08,19,Sudeste/Centro-Oeste,44757,False
2020-01-08,20,Sudeste/Centro-Oeste,44833,False
2020-01-08,21,Sudeste/Centro-Oeste,44717,False
2020-01-08,22,Sudeste/Centro-Oeste,43173,False
2020-01-08,23,Sudeste/Centro-Oeste,40850,False
2020-01-09,0,Sudeste/Centro-Oeste,37963,False
2020-01-09,1,Sudeste/Centro-Oeste,36335,False
2020-01-09,2,Sudeste/Centro-Oeste,35114,False
2020-01-09,3,Sudeste/Centro-Oeste,34415,False
2020-01-09,4,Sudeste/Centro-Oeste,34390,False
2020-01-09,5,Sudeste/Centro-Oeste,34592,False
2020-01-09,6,Sudeste/Centro-Oeste,35720,False
2020-01-09,7,Sudeste/Centro-Oeste,38884,False
2020-01-09,8,Sudeste/Centro-Oeste,42059,False
2020-01-09,9,Sudeste/Centro-Oeste,44156,False
2020-01-09,10,Sudeste/Centro-Oeste,45207,False
2020-01-09,11,Sudeste/Centro-Oeste,45292,False
2020-01-09,12,Sudeste/Centro-Oeste,45163,False
2020-01-09,13,Sudeste/Centro-Oeste,46634,False
2020-01-09,14,Sudeste/Centro-Oeste,47320,False
2020-01-09,15,Sudeste/Centro-Oeste,47375,False
2020-01-09,16,Sudeste/Centro-Oeste,46863,False
2020-01-09,17,Sudeste/Centro-Oeste,43897,False
2020-01-09,18,Sudeste/Centro-Oeste,42785,False
2020-01-09,19,Sudeste/Centro-Oeste,45254,False
2020-01-09,20,Sudeste/Centro-Oeste,45542,False
2020-01-09,21,Sudeste/Centro-Oeste,45477,False
2020-01-09,22,Sudeste/Centro-Oeste,43981,False
2020-01-09,23,Sudeste/Centro-Oeste,41611,False
2020-01-10,0,Sudeste/Centro-Oeste,38948,False
2020-01-10,1,Sudeste/Centro-Oeste,36928,False
2020-01-10,2,Sudeste/Centro-Oeste,35680,False
2020-01-10,3,Sudeste/Centro-Oeste,35039,False
2020-01-10,4,Sudeste/Centro-Oeste,35019,False
2020-01-10,5,Sudeste/Centro-Oeste,34994,False
2020-01-10,6,Sudeste/Centro-Oeste,36017,False
2020-01-10,7,Sudeste/Centro-Oeste,39338,False
2020-01-10,8,Sudeste/Centro-Oeste,42742,False
2020-01-10,9,Sudeste/Centro-Oeste,45139,False
2020-01-10,10,Sudeste/Centro-Oeste,46289,False
2020-01-10,11,Sudeste/Centro-Oeste,46438,False
2020-01-10,12,Sudeste/Centro-Oeste,46254,False
2020-01-10,13,Sudeste/Centro-Oeste,47806,False
2020-01-10,14,Sudeste/Centro-Oeste,48501,False
2020-01-10,15,Sudeste/Centro-Oeste,48296,False
2020-01-10,16,Sudeste/Centro-Oeste,47224,False
2020-01-10,17,Sudeste/Centro-Oeste,44689,False
2020-01-10,18,Sudeste/Centro-Oeste,43325,False
2020-01-10,19,Sudeste/Centro-Oeste,46172,False
2020-01-10,20,Sudeste/Centro-Oeste,46367,False
2020-01-10,21,Sudeste/Centro-Oeste,45968,False
2020-01-10,22,Sudeste/Centro-Oeste,44764,False
2020-01-10,23,Sudeste/Centro-Oeste,42911,False
2020-01-11,0,Sudeste/Centro-Oeste,40696,False
2020-01-11,1,Sudeste/Centro-Oeste,38744,False
2020-01-11,2,Sudeste/Centro-Oeste,37232,False
2020-01-11,3,Sudeste/Centro-Oeste,36390,False
2020-01-11,4,Sudeste/Centro-Oeste,36005,False
2020-01-11,5,Sudeste/Centro-Oeste,35155,False
2020-01-11,6,Sudeste/Centro-Oeste,34723,False
2020-01-11,7,Sudeste/Centro-Oeste,36300,False
2020-01-11,8,Sudeste/Centro-Oeste,38261,False
2020-01-11,9,Sudeste/Centro-Oeste,40286,False
2020-01-11,10,Sudeste/Centro-Oeste,41320,False
2020-01-11,11,Sudeste/Centro-Oeste,41426,False
2020-01-11,12,Sudeste/Centro-Oeste,41247,False
2020-01-11,13,Sudeste/Centro-Oeste,41236,False
2020-01-11,14,Sudeste/Centro-Oeste,41404,False
2020-01-11,15,Sudeste/Centro-Oeste,41379,False
2020-01-11,16,Sudeste/Centro-Oeste,40943,False
2020-01-11,17,Sudeste/Centro-Oeste,40935,False
2020-01-11,18,Sudeste/Centro-Oeste,41913,False
2020-01-11,19,Sudeste/Centro-Oeste,44635,False
2020-01-11,20,Sudeste/Centro-Oeste,44311,False
2020-01-11,21,Sudeste/Centro-Oeste,43287,False
2020-01-11,22,Sudeste/Centro-Oeste,41906,False
2020-01-11,23,Sudeste/Centro-Oeste,40424,False
2020-01-12,0,Sudeste/Centro-Oeste,38821,False
2020-01-12,1,Sudeste/Centro-Oeste,37091,False
2020-01-12,2,Sudeste/Centro-Oeste,35792,False
2020-01-12,3,Sudeste/Centro-Oeste,34827,False
2020-01-12,4,Sudeste/Centro-Oeste,34368,False
2020-01-12,5,Sudeste/Centro-Oeste,33107,False
2020-01-12,6,Sudeste/Centro-Oeste,31922,False
2020-01-12,7,Sudeste/Centro-Oeste,32368,False
2020-01-12,8,Sudeste/Centro-Oeste,33257,False
2020-01-12,9,Sudeste/Centro-Oeste,34160,False
2020-01-12,10,Sudeste/Centro-Oeste,34851,False
2020-01-12,11,Sudeste/Centro-Oeste,35382,False
2020-01-12,12,Sudeste/Centro-Oeste,35606,False
2020-01-12,13,Sudeste/Centro-Oeste,35529,False
2020-01-12,14,Sudeste/Centro-Oeste,35694,False
2020-01-12,15,Sudeste/Centro-Oeste,36037,False
2020-01-12,16,Sudeste/Centro-Oeste,36529,False
2020-01-12,17,Sudeste/Centro-Oeste,37333,False
2020-01-12,18,Sudeste/Centro-Oeste,38866,False
2020-01-12,19,Sudeste/Centro-Oeste,41327,False
2020-01-12,20,Sudeste/Centro-Oeste,41642,False
2020-01-12,21,Sudeste/Centro-Oeste,41423,False
2020-01-12,22,Sudeste/Centro-Oeste,40808,False
2020-01-12,23,Sudeste/Centro-Oeste,39362,False
2020-01-13,0,Sudeste/Centro-Oeste,37412,False
2020-01-13,1,Sudeste/Centro-Oeste,35814,False
2020-01-13,2,Sudeste/Centro-Oeste,34700,False
2020-01-13,3,Sudeste/Centro-Oeste,34089,False
2020-01-13,4,Sudeste/Centro-Oeste,34060,False
2020-01-13,5,Sudeste/Centro-Oeste,34399,False
2020-01-13,6,Sudeste/Centro-Oeste,35423,False
2020-01-13,7,Sudeste/Centro-Oeste,38582,False
2020-01-13,8,Sudeste/Centro-Oeste,42125,False
2020-01-13,9,Sudeste/Centro-Oeste,44118,False
2020-01-13,10,Sudeste/Centro-Oeste,45111,False
2020-01-13,11,Sudeste/Centro-Oeste,45048,False
2020-01-13,12,Sudeste/Centro-Oeste,44619,False
2020-01-13,13,Sudeste/Centro-Oeste,45805,False
2020-01-13,14,Sudeste/Centro-Oeste,46290,False
2020-01-13,15,Sudeste/Centro-Oeste,46281,False
2020-01-13,16,Sudeste/Centro-Oeste,45680,False
2020-01-13,17,Sudeste/Centro-Oeste,42851,False
2020-01-13,18,Sudeste/Centro-Oeste,41665,False
2020-01-13,19,Sudeste/Centro-Oeste,43993,False
2020-01-13,20,Sudeste/Centro-Oeste,44578,False
2020-01-13,21,Sudeste/Centro-Oeste,44512,False
2020-01-13,22,Sudeste/Centro-Oeste,42925,False
2020-01-13,23,Sudeste/Centro-Oeste,40461,False
2020-01-14,0,Sudeste/Centro-Oeste,38092,False
2020-01-14,1,Sudeste/Centro-Oeste,36093,False
2020-01-14,2,Sudeste/Centro-Oeste,34935,False
2020-01-14,3,Sudeste/Centro-Oeste,34326,False
2020-01-14,4,Sudeste/Centro-Oeste,34271,False
2020-01-14,5,Sudeste/Centro-Oeste,34554,False
2020-01-14,6,Sudeste/Centro-Oeste,35366,False
2020-01-14,7,Sudeste/Centro-Oeste,38458,False
2020-01-14,8,Sudeste/Centro-Oeste,41656,False
2020-01-14,9,Sudeste/Centro-Oeste,43548,False
2020-01-14,10,Sudeste/Centro-Oeste,44775,False
2020-01-14,11,Sudeste/Centro-Oeste,44896,False
2020-01-14,12,Sudeste/Centro-Oeste,44663,False
2020-01-14,13,Sudeste/Centro-Oeste,46081,False
2020-01-14,14,Sudeste/Centro-Oeste,47019,False
2020-01-14,15,Sudeste/Centro-Oeste,47050,False
2020-01-14,16,Sudeste/Centro-Oeste,46421,False
2020-01-14,17,Sudeste/Centro-Oeste,43592,False
2020-01-14,18,Sudeste/Centro-Oeste,42231,False
2020-01-14,19,Sudeste/Centro-Oeste,44732,False
2020-01-14,20,Sudeste/Centro-Oeste,45339,False
2020-01-14,21,Sudeste/Centro-Oeste,45442,False
2020-01-14,22,Sudeste/Centro-Oeste,44113,False
2020-01-14,23,Sudeste/Centro-Oeste,41633,False
2020-01-15,0,Sudeste/Centro-Oeste,38780,False
2020-01-15,1,Sudeste/Centro-Oeste,36787,False
2020-01-15,2,Sudeste/Centro-Oeste,35479,False
2020-01-15,3,Sudeste/Centro-Oeste,34762,False
2020-01-15,4,Sudeste/Centro-Oeste,34534,False
2020-01-15,5,Sudeste/Centro-Oeste,34701,False
2020-01-15,6,Sudeste/Centro-Oeste,35779,False
2020-01-15,7,Sudeste/Centro-Oeste,39144,False
2020-01-15,8,Sudeste/Centro-Oeste,42696,False
2020-01-15,9,Sudeste/Centro-Oeste,44857,False
2020-01-15,10,Sudeste/Centro-Oeste,46249,False
2020-01-15,11,Sudeste/Centro-Oeste,46460,False
2020-01-15,12,Sudeste/Centro-Oeste,46330,False
2020-01-15,13,Sudeste/Centro-Oeste,47966,False
2020-01-15,14,Sudeste/Centro-Oeste,48960,False
2020-01-15,15,Sudeste/Centro-Oeste,49195,False
2020-01-15,16,Sudeste/Centro-Oeste,48656,False
2020-01-15,17,Sudeste/Centro-Oeste,45615,False
2020-01-15,18,Sudeste/Centro-Oeste,43697,False
2020-01-15,19,Sudeste/Centro-Oeste,46592,False
2020-01-15,20,Sudeste/Centro-Oeste,47314,False
2020-01-15,21,Sudeste/Centro-Oeste,47569,False
2020-01-15,22,Sudeste/Centro-Oeste,46441,False
2020-01-15,23,Sudeste/Centro-Oeste,44036,False
2020-01-16,0,Sudeste/Centro-Oeste,41441,False
2020-01-16,1,Sudeste/Centro-Oeste,39255,False
2020-01-16,2,Sudeste/Centro-Oeste,38036,False
2020-01-16,3,Sudeste/Centro-Oeste,37362,False
2020-01-16,4,Sudeste/Centro-Oeste,37293,False
2020-01-16,5,Sudeste/Centro-Oeste,37131,False
2020-01-16,6,Sudeste/Centro-Oeste,37835,False
2020-01-16,7,Sudeste/Centro-Oeste,41377,False
2020-01-16,8,Sudeste/Centro-Oeste,45172,False
2020-01-16,9,Sudeste/Centro-Oeste,47876,False
2020-01-16,10,Sudeste/Centro-Oeste,49254,False
2020-01-16,11,Sudeste/Centro-Oeste,49330,False
2020-01-16,12,Sudeste/Centro-Oeste,49149,False
2020-01-16,13,Sudeste/Centro-Oeste,50455,False
2020-01-16,14,Sudeste/Centro-Oeste,51230,False
2020-01-16,15,Sudeste/Centro-Oeste,51190,False
2020-01-16,16,Sudeste/Centro-Oeste,50276,False
2020-01-16,17,Sudeste/Centro-Oeste,46820,False
2020-01-16,18,Sudeste/Centro-Oeste,45656,False
2020-01-16,19,Sudeste/Centro-Oeste,47923,False
2020-01-16,20,Sudeste/Centro-Oeste,48037,False
2020-01-16,21,Sudeste/Centro-Oeste,48378,False
2020-01-16,22,Sudeste/Centro-Oeste,47081,False
2020-01-16,23,Sudeste/Centro-Oeste,44962,False
2020-01-17,0,Sudeste/Centro-Oeste,42393,False
2020-01-17,1,Sudeste/Centro-Oeste,40384,False
2020-01-17,2,Sudeste/Centro-Oeste,38991,False
2020-01-17,3,Sudeste/Centro-Oeste,38230,False
2020-01-17,4,Sudeste/Centro-Oeste,37942,False
2020-01-17,5,Sudeste/Centro-Oeste,38009,False
2020-01-17,6,Sudeste/Centro-Oeste,38253,False
2020-01-17,7,Sudeste/Centro-Oeste,40987,False
2020-01-17,8,Sudeste/Centro-Oeste,43631,False
2020-01-17,9,Sudeste/Centro-Oeste,44867,False
2020-01-17,10,Sudeste/Centro-Oeste,45558,False
2020-01-17,11,Sudeste/Centro-Oeste,45092,False
2020-01-17,12,Sudeste/Centro-Oeste,44643,False
2020-01-17,13,Sudeste/Centro-Oeste,45651,False
2020-01-17,14,Sudeste/Centro-Oeste,46159,False
2020-01-17,15,Sudeste/Centro-Oeste,45812,False
2020-01-17,16,Sudeste/Centro-Oeste,44558,False
2020-01-17,17,Sudeste/Centro-Oeste,42319,False
2020-01-17,18,Sudeste/Centro-Oeste,41602,False
2020-01-17,19,Sudeste/Centro-Oeste,43585,False
2020-01-17,20,Sudeste/Centro-Oeste,43751,False
2020-01-17,21,Sudeste/Centro-Oeste,43336,False
2020-01-17,22,Sudeste/Centro-Oeste,41704,False
2020-01-17,23,Sudeste/Centro-Oeste,39738,False
2020-01-18,0,Sudeste/Centro-Oeste,37402,False
2020-01-18,1,Sudeste/Centro-Oeste,35402,False
2020-01-18,2,Sudeste/Centro-Oeste,34028,False
2020-01-18,3,Sudeste/Centro-Oeste,33338,False
2020-01-18,4,Sudeste/Centro-Oeste,33137,False
2020-01-18,5,Sudeste/Centro-Oeste,32974,False
2020-01-18,6,Sudeste/Centro-Oeste,32423,False
2020-01-18,7,Sudeste/Centro-Oeste,33877,False
2020-01-18,8,Sudeste/Centro-Oeste,35567,False
2020-01-18,9,Sudeste/Centro-Oeste,37088,False
2020-01-18,10,Sudeste/Centro-Oeste,37967,False
2020-01-18,11,Sudeste/Centro-Oeste,38099,False
2020-01-18,12,Sudeste/Centro-Oeste,38055,False
2020-01-18,13,Sudeste/Centro-Oeste,37993,False
2020-01-18,14,Sudeste/Centro-Oeste,37987,False
2020-01-18,15,Sudeste/Centro-Oeste,38101,False
2020-01-18,16,Sudeste/Centro-Oeste,38038,False
2020-01-18,17,Sudeste/Centro-Oeste,38275,False
2020-01-18,18,Sudeste/Centro-Oeste,39709,False
2020-01-18,19,Sudeste/Centro-Oeste,42497,False
2020-01-18,20,Sudeste/Centro-Oeste,41911,False
2020-01-18,21,Sudeste/Centro-Oeste,40494,False
2020-01-18,22,Sudeste/Centro-Oeste,38593,False
2020-01-18,23,Sudeste/Centro-Oeste,36716,False
2020-01-19,0,Sudeste/Centro-Oeste,34850,False
2020-01-19,1,Sudeste/Centro-Oeste,33156,False
2020-01-19,2,Sudeste/Centro-Oeste,31914,False
2020-01-19,3,Sudeste/Centro-Oeste,31210,False
2020-01-19,4,Sudeste/Centro-Oeste,30766,False
2020-01-19,5,Sudeste/Centro-Oeste,29871,False
2020-01-19,6,Sudeste/Centro-Oeste,28748,False
2020-01-19,7,Sudeste/Centro-Oeste,29356,False
2020-01-19,8,Sudeste/Centro-Oeste,30567,False
2020-01-19,9,Sudeste/Centro-Oeste,31710,False
2020-01-19,10,Sudeste/Centro-Oeste,32576,False
2020-01-19,11,Sudeste/Centro-Oeste,33362,False
2020-01-19,12,Sudeste/Centro-Oeste,33821,False
2020-01-19,13,Sudeste/Centro-Oeste,33859,False
2020-01-19,14,Sudeste/Centro-Oeste,33884,False
2020-01-19,15,Sudeste/Centro-Oeste,33985,False
2020-01-19,16,Sudeste/Centro-Oeste,34622,False
2020-01-19,17,Sudeste/Centro-Oeste,35469,False
2020-01-19,18,Sudeste/Centro-Oeste,36952,False
2020-01-19,19,Sudeste/Centro-Oeste,39719,False
2020-01-19,20,Sudeste/Centro-Oeste,39960,False
2020-01-19,21,Sudeste/Centro-Oeste,39573,False
2020-01-19,22,Sudeste/Centro-Oeste,38648,False
2020-01-19,23,Sudeste/Centro-Oeste,36736,False
2020-01-20,0,Sudeste/Centro-Oeste,34819,False
2020-01-20,1,Sudeste/Centro-Oeste,33386,False
2020-01-20,2,Sudeste/Centro-Oeste,32340,False
2020-01-20,3,Sudeste/Centro-Oeste,31792,False
2020-01-20,4,Sudeste/Centro-Oeste,31924,False
2020-01-20,5,Sudeste/Centro-Oeste,32419,False
2020-01-20,6,Sudeste/Centro-Oeste,33555,False
2020-01-20,7,Sudeste/Centro-Oeste,36806,False
2020-01-20,8,Sudeste/Centro-Oeste,39735,False
2020-01-20,9,Sudeste/Centro-Oeste,41680,False
2020-01-20,10,Sudeste/Centro-Oeste,42837,False
2020-01-20,11,Sudeste/Centro-Oeste,42862,False
2020-01-20,12,Sudeste/Centro-Oeste,42607,False
2020-01-20,13,Sudeste/Centro-Oeste,43820,False
2020-01-20,14,Sudeste/Centro-Oeste,44463,False
2020-01-20,15,Sudeste/Centro-Oeste,44598,False
2020-01-20,16,Sudeste/Centro-Oeste,44091,False
2020-01-20,17,Sudeste/Centro-Oeste,41622,False
2020-01-20,18,Sudeste/Centro-Oeste,40669,False
2020-01-20,19,Sudeste/Centro-Oeste,43118,False
2020-01-20,20,Sudeste/Centro-Oeste,43742,False
2020-01-20,21,Sudeste/Centro-Oeste,43691,False
2020-01-20,22,Sudeste/Centro-Oeste,42031,False
2020-01-20,23,Sudeste/Centro-Oeste,39638,False
2020-01-21,0,Sudeste/Centro-Oeste,37185,False
